id;name;age;height;weight;nationality;club;rating;value_M;wage_K;preferred_foot;real_face;position;jersey_number;pace;shooting;passing;dribbling;defending;physic;heading;free_kick;ball_control;acceleration;speed;real_face_Yes;preferred_foot_Right
187478;J. Pereira;32;183;80;Mexico;Querétaro;72;2;8;Right;No;CB;4;41;38;52;52;73;76;79;33;53;40;41;0;1
188000;Sandro Manoel;30;176;77;Brazil;Al Taawoun;72;2.6;16;Right;No;CM;55;67;55;69;64;67;81;54;77;68;66;67;0;1
188070;R. Vargas;32;174;70;Venezuela;KV Oostende;72;2.4;12;Right;No;CM;16;71;68;69;73;26;51;38;68;74;72;71;0;1
188124;Simao Mate;30;178;76;Mozambique;Vegalta Sendai;72;2.6;4;Right;No;CM;23;73;46;56;63;73;84;60;35;65;71;75;0;1
188157;L. Immers;33;187;78;Netherlands;ADO Den Haag;72;1.8;8;Right;No;CM;10;38;72;68;64;66;81;80;47;70;41;36;0;1
188269;R. Gutiérrez;36;177;76;Chile;CD Palestino;72;1.1;3;Right;No;ST;22;64;72;53;67;31;73;75;67;73;65;63;0;1
188334;F. Cacciatore;32;182;85;Italy;Cagliari;72;1.9;20;Right;No;RB;12;68;53;60;63;73;74;68;38;61;69;68;0;1
188335;A. Budimir;27;190;75;Croatia;RCD Mallorca;72;3.3;19;Left;No;ST;22;59;73;44;64;34;72;75;31;69;50;67;0;0
188416;S. Wuytens;29;183;74;Belgium;AZ Alkmaar;72;2.6;8;Left;No;CB;30;54;60;73;68;71;72;72;72;72;53;54;0;0
188499;M. Iori;37;182;72;Italy;Cittadella;72;0.975;2;Right;No;CM;4;62;63;72;66;65;75;65;67;72;71;55;0;1
188506;R. Meggiorini;33;182;78;Italy;Chievo Verona;72;2;5;Left;No;ST;24;67;69;66;74;37;67;68;60;73;75;60;0;0
188541;P. Schiattarella;32;178;73;Italy;Benevento;72;2.4;4;Right;No;CM;28;77;64;71;73;61;69;60;58;76;77;77;0;1
188616;M. Sau;31;169;65;Italy;Benevento;72;2.8;5;Right;No;ST;25;85;69;70;79;31;56;49;70;76;87;84;0;1
188871;L. Kozák;30;193;88;Czech Republic;Sparta Praha;72;3;1;Right;Yes;ST;18;52;70;53;64;32;75;79;61;70;50;53;1;1
188930;Laure;34;171;68;Spain;AD Alcorcón;72;1.1;7;Right;No;RB;2;70;46;64;67;68;65;55;39;69;71;70;0;1
188949;L. Siligardi;31;180;72;Italy;Parma;72;2.7;30;Left;No;RM;26;75;68;71;77;37;59;46;68;77;76;74;0;0
189118;Thiago Cionek;33;183;80;Poland;SPAL;72;1.5;10;Right;No;CB;4;63;26;44;52;72;74;66;25;56;64;62;0;1
189342;C. Pinsoglio;29;194;85;Italy;Juventus;72;2.2;44;Left;No;GK;31;;;;;;;13;18;22;43;41;0;0
189397;F. Jungwirth;30;181;80;Germany;San Jose Earthquakes;72;2.5;6;Right;No;CB;23;50;42;60;60;71;73;65;30;63;54;47;0;1
189436;L. Ariaudo;30;186;79;Italy;Frosinone;72;2.5;3;Left;No;CB;15;49;34;50;56;73;72;73;30;58;51;47;0;0
189485;Diego Farías;29;173;66;Brazil;Lecce;72;3.1;15;Right;No;ST;17;84;69;68;79;38;49;64;65;77;86;83;0;1
189557;A. Rispoli;30;188;83;Italy;Lecce;72;2.5;12;Right;No;RB;29;81;64;66;69;68;77;70;54;71;79;83;0;1
189661;Álvaro;28;183;83;Spain;Birmingham City;72;3.2;13;Left;No;ST;24;73;72;57;69;29;64;66;39;70;71;74;0;0
189680;Fábio;28;172;74;Brazil;FC Nantes;72;2.7;17;Right;Yes;RB;2;77;56;69;73;71;64;59;60;74;77;77;1;1
189707;Da Costa;35;186;81;Brazil;Bologna;72;0.85;10;Right;No;GK;1;;;;;;;12;11;20;42;37;0;1
189715;M. Vejinović;29;186;76;Netherlands;AZ Alkmaar;72;3;9;Right;No;CM;18;46;68;78;68;63;64;70;82;73;42;50;0;1
189723;S. Armenteros;29;181;80;Sweden;Benevento;72;3.1;5;Left;No;ST;33;71;71;62;73;37;68;69;62;71;71;71;0;0
189923;C. Nhamoinesu;33;184;81;Zimbabwe;Sparta Praha;72;1.5;1;Left;No;CB;26;82;39;58;62;69;78;74;35;62;80;84;0;0
189945;Y. Ravet;29;178;79;France;SC Freiburg;72;3;18;Right;No;RM;16;73;68;72;73;38;59;50;66;72;74;73;0;1
190084;P. Tachtsidis;28;191;86;Greece;Lecce;72;3.1;14;Left;No;CM;77;49;59;73;64;67;77;72;59;75;47;50;0;0
190356;Guedes;32;184;78;Portugal;Vitória de Setúbal;72;2.5;6;Right;No;ST;7;54;71;60;66;36;68;76;49;69;58;50;0;1
190424;E. Adu;28;178;67;Ghana;AIK;72;3.1;8;Right;No;CM;8;49;41;69;74;65;58;35;55;79;65;35;0;1
190430;J. Bennett;29;178;74;England;Cardiff City;72;2.6;20;Left;Yes;LB;3;71;44;66;69;72;69;63;61;69;73;70;1;0
190560;O. Gonzalez;30;196;92;United States;Toronto FC;72;2.5;6;Right;Yes;CB;44;57;36;50;44;70;82;75;27;55;43;68;1;1
190593;D. Aleksić;28;182;75;Serbia;Al Ahli;72;3.1;27;Left;No;CM;22;72;71;71;74;35;70;56;77;75;68;76;0;0
190664;J. Schieber;30;186;83;Germany;FC Augsburg;72;3;19;Left;Yes;ST;20;58;74;58;64;30;71;75;58;69;52;62;1;0
190671;M. Frantz;32;182;82;Germany;SC Freiburg;72;2.4;17;Left;Yes;CM;8;62;62;72;70;66;77;51;59;69;60;63;1;0
190772;M. Besler;32;183;77;United States;Sporting Kansas City;72;2;6;Left;Yes;CB;5;64;42;62;61;72;73;69;35;63;63;65;1;0
190942;K. Hansen;30;184;74;Denmark;FC Nordsjælland;72;2.5;9;Right;No;CB;4;67;47;67;61;72;73;70;43;70;68;67;0;1
191269;S. Al Faraj;29;181;64;Saudi Arabia;Al Hilal;72;3;27;Left;Yes;CM;7;68;67;74;73;65;68;57;66;75;66;69;1;0
191388;T. Usami;27;178;69;Japan;Gamba Osaka;72;3.3;10;Right;Yes;LM;33;77;67;68;77;30;49;41;60;72;78;76;1;1
191547;S. Koroki;32;175;72;Japan;Urawa Red Diamonds;72;2.5;11;Right;No;ST;30;70;69;62;72;31;70;76;55;77;72;69;0;1
192026;Souza;31;183;75;Brazil;Cerezo Osaka;72;2.7;7;Right;No;CM;11;64;69;71;71;66;75;60;76;73;63;65;0;1
192128;M. Albornoz;28;180;80;Chile;Hannover 96;72;2.7;20;Left;No;LB;3;71;53;72;74;68;72;59;69;73;74;68;0;0
192129;K. Nordfeldt;30;190;85;Sweden;Swansea City;72;2.1;15;Right;Yes;GK;1;;;;;;;13;11;24;55;52;1;1
192205;R. Krhin;29;189;81;Slovenia;FC Nantes;72;2.7;17;Right;No;CM;21;35;52;65;60;72;71;60;49;70;36;34;0;1
192321;C. Buchtmann;27;175;72;Germany;FC St. Pauli;72;3.2;14;Left;No;CM;10;68;65;73;73;61;66;49;68;73;72;65;0;0
192362;L. Narsingh;28;178;69;Netherlands;Feyenoord;72;3.1;12;Right;Yes;RM;7;91;63;65;74;25;53;40;59;73;91;91;1;1
192540;M. Duffy;33;175;72;England;Stoke City;72;1.9;24;Right;No;CM;31;66;62;72;74;39;55;42;67;72;68;64;0;1
192665;A. Luthe;32;195;85;Germany;FC Augsburg;72;1.9;13;Right;No;GK;1;;;;;;;15;12;14;35;43;0;1
192778;I. Mboyo;32;186;82;Belgium;KV Kortrijk;72;2.5;12;Right;No;ST;7;68;70;70;73;40;75;70;66;75;67;69;0;1
192904;G. Kashia;31;186;87;Georgia;San Jose Earthquakes;72;2.3;6;Right;No;CB;37;43;27;56;55;71;79;73;39;59;39;46;0;1
193077;D. Falcinelli;28;186;75;Italy;Bologna;72;3.2;25;Left;No;ST;91;65;70;52;70;23;64;70;33;72;67;64;0;0
193254;C. Trimmel;32;189;82;Austria;1. FC Union Berlin;72;1.9;24;Right;No;RB;28;73;59;67;67;68;79;66;42;67;68;77;0;1
193278;C. Mavinga;28;185;78;DR Congo;Toronto FC;72;2.7;6;Left;Yes;CB;23;81;39;63;66;69;76;69;22;70;76;85;1;0
193420;M. Schmiedebach;30;171;70;Germany;1. FC Union Berlin;72;2.6;24;Right;No;CM;24;64;47;67;70;70;71;54;51;70;65;63;0;1
193495;André Santos;30;178;70;Portugal;Os Belenenses;72;2.9;6;Right;No;CM;26;55;65;73;71;67;67;56;66;72;66;46;0;1
193550;B. Kayal;31;178;74;Israel;Charlton Athletic;72;2.7;13;Right;Yes;CM;21;64;61;70;72;69;70;64;57;72;65;64;1;1
193632;A. Novikovas;28;176;76;Lithuania;Legia Warszawa;72;3.1;8;Left;No;RM;18;89;67;66;73;29;63;41;64;69;91;88;0;0
193780;I. Hajrović;27;177;72;Bosnia Herzegovina;Dinamo Zagreb;72;3.3;1;Left;No;RM;8;79;74;70;77;42;56;45;77;74;77;81;0;0
193884;S. Clucas;28;188;74;England;Stoke City;72;3.1;25;Left;No;CM;22;70;67;71;70;65;72;60;67;72;68;72;0;0
194082;Flavio Paixão;34;184;75;Portugal;Lechia Gdańsk;72;1.6;8;Right;No;ST;28;73;70;66;72;34;71;72;51;71;72;74;0;1
194174;Keko;27;172;68;Spain;Málaga CF;72;3.3;8;Right;Yes;RM;20;73;64;71;73;56;67;34;60;73;74;72;1;1
194964;N. Mendez-Laing;27;180;75;England;Cardiff City;72;3.3;21;Right;Yes;RM;19;84;67;62;75;32;67;53;49;73;83;85;1;1
197439;F. Wiedwald;29;190;82;Germany;Eintracht Frankfurt;72;2.2;18;Right;No;GK;29;;;;;;;8;13;32;38;41;0;1
198067;F. Moubandje;29;180;74;Switzerland;Dinamo Zagreb;72;2.6;1;Left;No;LB;19;67;48;65;69;71;76;67;48;69;67;67;0;0
198076;A. Abdennour;29;187;84;Tunisia;Kayserispor;72;2.6;11;Left;No;CB;5;51;55;56;51;71;77;74;39;51;52;50;0;0
198136;A. Ragusa;29;183;78;Italy;Hellas Verona;72;3;14;Right;No;LM;19;86;67;66;75;44;64;59;51;75;85;86;0;1
198261;T. Ream;31;187;80;United States;Fulham;72;2.3;27;Left;Yes;CB;13;61;43;68;68;71;69;68;52;71;54;66;1;0
198426;G. Castellani;31;183;75;Argentina;Atlético Tucumán;72;2.7;10;Right;No;CM;10;68;69;74;74;61;76;68;72;74;65;70;0;1
198429;S. Tecl;28;181;82;Czech Republic;SK Slavia Praha;72;3.2;1;Right;No;ST;11;79;68;61;72;35;72;70;51;72;81;78;0;1
198451;Dani Rodríguez;31;178;72;Spain;RCD Mallorca;72;2.7;18;Right;No;CM;14;66;71;69;72;63;63;56;64;76;69;63;0;1
198630;Álvaro Arroyo;30;180;71;Spain;Albacete BP;72;2.5;6;Right;No;CB;2;72;27;55;53;70;83;48;39;58;69;74;0;1
198857;S. Romagnoli;29;193;85;Italy;Empoli;72;2.6;4;Right;No;CB;2;57;40;45;52;73;78;75;27;52;57;57;0;1
199183;Kim Bo Kyung;29;178;72;Korea Republic;Ulsan Hyundai FC;72;3;7;Left;No;CM;14;77;68;70;72;59;69;58;67;74;78;76;0;0
199266;Ji Dong Won;28;188;82;Korea Republic;1. FSV Mainz 05;72;3.2;22;Right;Yes;ST;11;67;70;63;73;43;71;78;62;73;66;68;1;1
199288;A. Losilla;33;185;80;France;VfL Bochum 1848;72;1.5;13;Right;No;CM;8;54;55;64;72;71;75;72;47;75;55;54;0;1
199412;Sebá;27;179;73;Brazil;Al Shabab;72;3.3;23;Left;No;LM;92;86;70;66;72;49;76;57;64;74;87;85;0;0
199419;Y. Court;29;172;70;France;Stade Brestois 29;72;3;14;Left;No;LM;8;68;65;73;75;37;66;26;71;73;69;68;0;0
199511;W. Lautoa;31;182;87;New Caledonia;Dijon FCO;72;2.3;10;Left;No;CB;24;56;36;54;43;70;76;65;33;63;61;51;0;0
199776;L. Caldirola;28;189;79;Italy;Benevento;72;2.7;4;Left;No;CB;5;49;41;63;60;71;69;74;51;65;50;48;0;0
199781;R. Métanire;29;178;74;Madagascar;Minnesota United FC;72;2.6;6;Right;No;RB;19;76;31;64;67;68;76;60;22;70;75;77;0;1
199897;N. Höfler;29;181;79;Germany;SC Freiburg;72;2.7;17;Right;Yes;CM;27;53;47;65;66;70;71;61;50;69;54;53;1;1
199964;M. Pérez;28;182;74;Colombia;Al Raed;72;3.2;18;Right;No;ST;12;87;72;65;68;31;72;68;69;67;84;90;0;1
200108;N. Boilesen;27;186;75;Denmark;FC København;72;2.8;14;Left;No;LB;20;73;52;66;69;70;69;66;40;70;73;73;0;0
200271;Salomão;30;175;69;Portugal;FCSB (Steaua);72;2.9;12;Left;No;LM;24;75;69;68;74;41;61;51;65;73;78;72;0;0
200275;Y. Mokhtar;27;177;75;Morocco;Columbus Crew SC;72;3.3;7;Right;No;LM;15;75;64;67;78;38;60;54;74;76;76;75;0;1
200517;Carles Planas;28;173;76;Spain;Girona FC;72;2.7;8;Left;Yes;LB;21;71;53;66;69;68;77;68;55;70;69;73;1;0
200521;T. Ince;27;178;66;England;Stoke City;72;3.3;24;Left;Yes;CM;7;77;68;67;76;33;54;40;73;75;78;77;1;0
200735;Isaac Cuenca;28;178;67;Spain;Sagan Tosu;72;3.1;5;Right;No;LM;7;78;64;66;80;34;52;30;59;81;79;78;0;1
201041;L. Carole;28;182;78;France;RC Strasbourg Alsace;72;2.7;19;Left;No;LM;23;76;40;64;73;72;71;72;34;71;74;77;0;0
201129;T. Přikryl;26;177;73;Czech Republic;Jagiellonia Białystok;72;3.3;8;Right;No;RM;14;81;66;69;73;28;59;47;61;71;82;80;0;1
201145;M. Le Bihan;29;184;80;France;OGC Nice;72;3.1;24;Right;No;ST;10;56;71;58;70;48;70;70;59;71;61;52;0;1
201220;L. Memushaj;32;174;70;Albania;Pescara;72;2.4;4;Right;No;CM;8;69;60;71;74;64;66;44;67;72;76;64;0;1
201285;C. Gytkjær;29;185;77;Denmark;Lech Poznań;72;3.1;9;Right;No;ST;9;71;72;57;69;33;73;71;56;70;72;70;0;1
201304;B. Kadrii;27;177;71;Denmark;Odense Boldklub;72;3.3;12;Left;No;ST;9;86;70;61;74;52;73;58;64;73;85;86;0;0
201509;Juankar;29;179;70;Spain;Málaga CF;72;2.6;8;Left;Yes;LB;7;74;61;69;72;67;68;57;50;75;73;74;1;0
201529;M. Capuano;27;186;80;Italy;Frosinone;72;2.8;3;Left;No;CB;3;63;33;49;56;70;80;70;21;55;65;62;0;0
202107;A. Morales;29;183;77;United States;Fortuna Düsseldorf;72;3;22;Right;Yes;CM;6;67;58;69;70;67;76;55;53;73;66;67;1;1
202115;M. Ostrzolek;29;178;72;Germany;Hannover 96;72;2.6;20;Left;No;LB;22;73;46;67;73;68;69;60;47;74;74;73;0;0
202157;A. Behich;28;170;63;Australia;Medipol Başakşehir FK;72;2.7;24;Left;No;LB;23;78;63;66;73;68;66;54;55;71;79;77;0;0
202184;J. Plata;27;157;71;Ecuador;Real Salt Lake;72;3.3;7;Right;No;LM;10;85;67;69;74;34;60;62;69;70;89;81;0;1
202559;Y. Orozco;28;168;73;Venezuela;Junior FC;72;3.1;4;Right;No;LM;23;75;63;66;78;38;40;55;55;74;78;73;0;1
202986;Sin Jin Ho;30;177;72;Korea Republic;Ulsan Hyundai FC;72;2.9;7;Right;No;CM;10;59;63;73;68;62;71;55;72;69;61;58;0;1
203439;M. Tosetti;27;176;68;Switzerland;FC Thun;72;3.3;12;Right;No;RM;11;82;58;72;70;41;59;44;60;71;82;82;0;1
203544;C. Löwe;30;175;67;Germany;SG Dynamo Dresden;72;2.5;14;Left;Yes;LB;15;73;60;69;68;70;66;58;65;68;74;72;1;0
203703;W. Soliman;34;176;70;Egypt;Egypt;72;0;0;Left;No;LM;;68;72;71;77;49;67;53;62;73;67;69;0;0
203774;Welthon;27;180;80;Brazil;Vitória Guimarães;72;3.3;9;Left;No;ST;7;74;71;64;71;27;72;69;74;72;73;74;0;0
203793;A. Jóhannsson;28;184;70;United States;Hammarby IF;72;3.2;5;Right;No;ST;9;67;72;63;72;36;61;69;46;73;69;65;0;1
203889;Y. Touzghar;32;179;75;Tunisia;ESTAC Troyes;72;2.5;7;Right;No;ST;7;72;71;56;69;24;69;73;55;69;67;76;0;1
203929;J. Fjóluson;30;195;81;Iceland;Iceland;72;0;0;Left;No;CB;;48;48;57;54;71;78;75;59;62;45;51;0;0
204307;J. Korb;27;177;70;Germany;Hannover 96;72;2.8;19;Right;Yes;RB;4;72;48;67;73;68;67;46;44;72;75;69;1;1
204337;G. Núñez;31;180;81;Argentina;Central Córdoba;72;2.7;9;Left;No;LM;40;71;71;71;72;40;66;37;80;73;72;71;0;0
204338;C. Kerbrat;32;185;74;France;En Avant de Guingamp;72;2;7;Right;No;CB;29;57;50;58;62;72;72;68;44;65;55;58;0;1
204555;R. Álvarez;31;188;84;Argentina;Club Atlas;72;2.7;16;Left;Yes;CM;11;57;69;73;74;50;66;64;74;74;60;55;1;0
204776;T. Leistner;28;190;90;Germany;Queens Park Rangers;72;2.7;8;Right;No;CB;37;66;37;53;55;70;80;68;24;61;64;67;0;1
204904;M. Bauer;27;181;74;Austria;Stoke City;72;2.8;22;Right;No;RB;29;81;46;69;72;66;69;61;60;70;77;85;0;1
204977;I. Piris;30;172;73;Paraguay;Paraguay;72;0;0;Right;No;RB;;77;48;61;69;69;70;58;45;69;84;72;0;1
205408;S. Gentiletti;34;186;77;Argentina;Newell's Old Boys;72;1.2;13;Left;No;CB;6;53;38;57;61;71;71;71;62;65;52;53;0;0
205630;L. Abecasis;29;175;73;Argentina;Club Atlético Lanús;72;2.6;13;Right;No;RB;45;81;49;66;69;67;79;58;41;67;79;82;0;1
205735;M. Pucciarelli;28;174;64;Italy;Chievo Verona;72;3.2;5;Right;No;ST;10;81;70;64;78;42;57;54;39;76;85;78;0;1
205941;C. Chávez;32;171;66;Argentina;Independiente;72;2.5;16;Right;No;ST;28;77;74;61;75;35;56;60;44;74;79;75;0;1
206124;W. Katsande;33;178;78;Zimbabwe;Kaizer Chiefs;72;1.5;1;Right;No;CM;31;67;62;62;67;70;75;67;42;69;68;67;0;1
206316;T. Ben Haim;29;178;75;Israel;Sparta Praha;72;3;1;Right;No;LM;11;89;68;65;74;29;58;36;58;72;86;92;0;1
207472;G. Sakai;28;176;74;Japan;Vissel Kobe;72;2.7;7;Right;No;RB;24;75;49;67;71;70;70;60;64;71;76;74;0;1
207553;M. Rohdén;28;182;76;Sweden;Frosinone;72;3.1;4;Right;No;CM;17;72;68;66;71;59;80;42;49;70;71;72;0;1
207733;Filipe Augusto;25;183;80;Brazil;Rio Ave FC;72;3.3;7;Left;No;CM;5;67;63;71;72;67;70;55;62;72;66;67;0;0
208017;I. Santini;30;190;89;Croatia;Jiangsu Suning FC;72;3;16;Right;No;ST;26;39;76;55;58;40;85;82;66;64;41;38;0;1
208114;Patrick;28;178;73;Brazil;Santa Clara;72;2.7;5;Right;No;RB;91;77;53;66;71;69;69;56;70;72;76;77;0;1
208277;O. Boumal;29;183;67;Cameroon;Cameroon;72;0;0;Left;No;RM;;85;65;68;72;44;67;46;67;71;86;85;0;0
208374;A. Wooten;29;186;85;United States;Philadelphia Union;72;3.1;7;Right;No;ST;7;71;71;64;69;34;72;67;39;69;72;71;0;1
208440;M. Danielson;30;192;81;Sweden;Djurgårdens IF;72;2.5;5;Right;No;CB;3;56;28;47;53;74;71;74;19;60;53;59;0;1
208949;N. Al Abed;29;168;59;Saudi Arabia;Al Hilal;72;3;27;Left;Yes;LM;24;75;71;70;72;45;66;43;64;75;76;75;1;0
210258;Renato Santos;27;175;70;Portugal;Málaga CF;72;3.3;8;Right;No;RM;11;76;67;68;75;48;58;51;69;75;77;76;0;1
210321;R. Quioto;27;180;78;Honduras;Houston Dynamo;72;3.3;7;Right;No;LM;31;79;68;68;72;26;69;70;69;69;79;79;0;1
210374;J. Vigón;27;174;71;Mexico;U.N.A.M.;72;3.2;16;Right;No;CM;22;69;60;68;68;66;77;71;47;72;70;69;0;1
210434;F. Chafik;32;183;72;Morocco;Dijon FCO;72;1.9;10;Right;No;RB;26;67;52;58;69;71;74;51;42;65;68;67;0;1
210722;Júlio Tavares;30;187;88;Cape Verde;Dijon FCO;72;3;12;Right;No;ST;11;54;70;52;67;29;71;75;41;71;61;49;0;1
211287;M. Fofana;27;178;71;Ivory Coast;Yeni Malatyaspor;72;3.3;11;Right;No;LM;24;90;65;62;77;26;57;56;65;73;92;88;0;1
211626;D. Kądzior;27;175;74;Poland;Dinamo Zagreb;72;3.3;1;Left;No;RM;92;75;67;72;72;45;64;51;75;73;76;75;0;0
211920;M. Grüttner;33;185;84;Germany; SSV Jahn Regensburg;72;2;12;Right;No;ST;15;64;71;52;67;38;82;74;31;68;62;65;0;1
212408;Frédéric Mendy;30;194;82;Guinea Bissau;Vitória de Setúbal;72;3;6;Right;No;ST;23;62;69;56;64;32;81;82;48;64;62;62;0;1
212607;M. Chanot;29;186;84;Luxembourg;New York City FC;72;2.6;6;Right;Yes;CB;4;33;49;46;44;71;78;75;60;61;33;33;1;1
212879;S. Michel;28;179;79;Germany;SC Paderborn 07;72;3.2;20;Left;No;ST;11;78;72;62;70;27;71;53;59;69;79;78;0;0
213107;G. Țucudean;28;186;85;Romania;CFR Cluj;72;3.2;11;Right;Yes;ST;20;59;74;56;66;40;77;71;46;67;61;57;1;1
213498;S. Martinsson Ngouali;27;174;75;Gabon;Hammarby IF;72;3.2;5;Right;No;CM;19;71;60;67;72;66;77;58;50;69;70;71;0;1
213619;S. Sáez;34;176;85;Argentina;Universidad Católica;72;1.6;10;Right;No;ST;7;69;71;49;70;25;70;70;44;68;62;74;0;1
213846;C. Suárez;32;179;75;Chile;CD Everton de Viña del Mar;72;2;3;Right;No;CB;13;69;36;57;48;72;70;70;38;62;61;76;0;1
214169;W. Tesillo;29;166;62;Colombia;Club León;72;2.6;20;Left;No;CB;6;65;26;51;54;74;68;68;32;60;65;65;0;0
214327;V. Hernández;30;160;61;Colombia;Atlético Nacional;72;2.9;5;Right;No;LM;16;87;67;64;74;34;46;40;45;70;89;85;0;1
214350;M. Rangel;28;185;80;Colombia;América de Cali;72;3.2;2;Right;No;ST;9;57;74;56;65;40;73;78;62;68;54;60;0;1
214373;A. Silva;35;190;92;Paraguay;Club Atlético Huracán;72;0.85;6;Right;No;GK;1;;;;;;;20;12;25;38;40;0;1
214376;D. Andrade;28;173;70;Colombia;Deportivo Cali;72;2.7;3;Left;No;LB;27;81;41;57;66;67;71;58;30;65;78;83;0;0
214393;D. Banguero;29;185;79;Colombia;Deportes Tolima;72;2.6;3;Left;No;LB;20;75;57;62;69;68;81;66;39;70;72;77;0;0
214562;L. Castro;30;183;80;Colombia;Kaizer Chiefs;72;3;1;Right;No;ST;8;70;72;63;65;32;66;65;32;65;70;70;0;1
214662;R. Lenis;26;180;70;Colombia;Club Atlético Banfield;72;3.3;11;Right;No;RM;23;71;68;66;73;36;61;62;41;71;73;70;0;1
214717;L. Reyes;28;175;75;Chile;Club Atlas;72;3.1;16;Right;No;CM;21;67;59;66;71;71;76;53;47;71;68;66;0;1
215144;E. Insúa;28;182;81;Argentina;Panathinaikos FC;72;2.7;1;Left;No;LB;3;73;58;62;67;70;76;67;42;67;71;75;0;0
215186;J. Copete;31;188;78;Colombia;Pachuca;72;2.7;16;Left;No;LM;8;85;71;62;73;38;69;76;36;73;84;85;0;0
215262;F. Márquez;31;184;86;Argentina;Defensa y Justicia;72;2.8;11;Right;No;ST;9;76;72;60;68;35;73;74;64;68;72;79;0;1
215294;C. Menéndez;31;185;80;Argentina;Tiburones Rojos de Veracruz;72;2.8;8;Right;No;ST;11;64;70;63;66;36;74;77;47;69;62;65;0;1
215321;J. Schunke;32;193;86;Argentina;Estudiantes de La Plata;72;2;11;Right;No;CB;6;30;40;53;46;73;76;79;55;62;30;30;0;1
215391;I. Seck;29;195;87;Senegal;SV Zulte-Waregem;72;2.7;11;Left;No;CM;21;37;42;56;55;73;84;78;39;65;32;41;0;0
216036;R. Delgado;29;175;78;Argentina;Defensa y Justicia;72;2.6;10;Left;No;LB;33;80;61;73;76;65;76;59;67;73;82;78;0;0
216072;G. Letizia;29;173;63;Italy;Benevento;72;2.6;4;Right;No;LB;3;88;42;60;69;67;74;54;37;65;92;85;0;1
216356;J. Pivarić;30;176;69;Croatia;Dynamo Kyiv;72;2.5;1;Left;No;LB;23;76;61;69;71;66;63;44;71;72;78;75;0;0
216376;Marco Sangalli;27;179;66;Spain;Real Oviedo;72;3.3;9;Right;No;RM;8;77;65;65;75;52;64;44;40;73;74;80;0;1
216482;B. Pelé;27;169;65;France;En Avant de Guingamp;72;3.3;7;Left;No;LM;22;79;61;71;74;39;49;49;69;72;73;84;0;0
217646;S. Nishikawa;33;183;81;Japan;Urawa Red Diamonds;72;1.7;7;Left;No;GK;1;;;;;;;27;12;27;44;40;0;0
217844;Djavan;31;184;69;Brazil;Moreirense FC;72;2.2;8;Left;No;LB;20;74;48;63;71;69;77;64;40;71;73;74;0;0
217852;K. Molino;29;173;70;Trinidad & Tobago;Minnesota United FC;72;3;7;Right;No;CM;7;72;69;66;75;49;65;61;63;73;73;72;0;1
218050;M. Abarhoun;30;187;75;Morocco;Çaykur Rizespor;72;2.5;10;Right;No;CB;3;45;31;43;49;74;73;72;22;59;38;51;0;1
218623;Cafú;26;183;84;Portugal;Legia Warszawa;72;3;7;Right;No;CM;26;69;69;63;69;66;84;71;46;71;69;69;0;1
219181;Pedro Tiba;30;174;69;Portugal;Lech Poznań;72;2.9;8;Right;No;CM;25;63;64;69;73;60;75;52;59;75;64;62;0;1
219525;E. Cerutti;27;179;75;Argentina;San Lorenzo de Almagro;72;3.3;15;Right;No;RM;23;84;65;66;73;36;65;58;51;69;86;82;0;1
219758;L. Rizzo;27;185;80;Italy;Livorno;72;3.3;3;Right;No;RM;77;74;62;69;72;65;72;62;49;74;72;75;0;1
219771;Gabriel Xavier;25;168;61;Brazil;Nagoya Grampus;72;3.4;7;Left;No;RM;10;76;64;70;74;39;62;45;68;70;75;76;0;0
221434;D. Villalpando;27;172;67;Mexico;Guadalajara;72;3.2;26;Right;No;CM;6;71;66;71;72;52;69;58;70;72;71;71;0;1
221553;V. Kjartansson;29;184;80;Iceland;Iceland;72;0;0;Right;No;ST;;71;72;49;64;29;70;70;56;63;68;73;0;1
221610;D. Dibusz;28;188;81;Hungary;Hungary;72;0;0;Right;No;GK;;;;;;;;18;19;20;27;20;0;1
221820;Zhang Xizhe;28;180;69;China PR;Beijing Sinobo Guoan FC;72;3.1;15;Right;No;CM;10;69;66;72;73;43;60;40;75;70;71;68;0;1
221969;F. Mladenović;27;180;65;Serbia;Lechia Gdańsk;72;2.8;7;Left;No;LB;22;77;59;67;72;68;69;56;62;71;77;77;0;0
222204;Cao Yunding;29;173;70;China PR;Shanghai Greenland Shenhua FC;72;3;13;Right;No;LM;28;84;62;67;74;34;66;44;60;74;83;85;0;1
222553;S. Griesbeck;28;189;85;Germany;1. FC Heidenheim 1846;72;2.8;11;Right;No;CM;18;54;47;60;60;72;81;67;41;65;54;54;0;1
223243;V. Aguilera;30;187;88;Argentina;Club América;72;2.5;32;Right;No;CB;19;52;51;53;52;73;75;71;74;60;45;58;0;1
223247;N. Acevedo;30;179;77;Argentina;Unión de Santa Fe;72;2.9;11;Right;No;CM;5;67;54;64;68;72;80;72;53;71;67;67;0;1
223248;J. Lucero;27;179;72;Argentina;Defensa y Justicia;72;3.3;11;Right;No;ST;39;81;68;61;71;31;68;73;41;72;84;78;0;1
223543;Jonathan Cafú;27;173;64;Brazil;FC Girondins de Bordeaux;72;3.3;23;Right;No;RM;42;77;66;65;76;24;46;57;45;76;76;78;0;1
